cliente_id,probabilidad,nivel_riesgo,motivo_principal,top_3_motivos,Contract,InternetService,PaymentMethod,tenure,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents
8129-GMVGI,0.008115354380767768,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Mailed check,56,20.05,1090.1,0,Yes,Yes
9372-TXXPS,0.00788707115608469,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,DSL,Bank transfer (automatic),60,59.85,3483.45,0,Yes,No
4779-ZGICK,0.007711181126219529,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Mailed check,48,23.55,1173.35,0,Yes,Yes
6698-OXETB,0.007629942152363223,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Seguridad en línea: no,Two year,No,Mailed check,11,20.4,231.45,0,No,No
3454-JFUBC,0.007573240555551853,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Credit card (automatic),68,20.0,1396.0,1,No,No
7649-PHJVR,0.0075402022541521535,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Seguridad en línea: no | Servicio de internet: fibra óptica,One year,No,Mailed check,11,19.5,226.8,0,No,No
3910-MRQOY,0.00740419076314475,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Bank transfer (automatic),72,19.4,1496.45,0,Yes,No
1830-IPXVJ,0.007258670670298137,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Credit card (automatic),61,19.75,1311.6,0,Yes,Yes
2925-VDZHY,0.007153870355186509,BAJO,Tipo de contrato: dos años,Tipo de contrato: dos años | Tipo de contrato: mes a mes | Antigüedad,Two year,DSL,Credit card (automatic),72,88.7,6501.35,0,Yes,Yes
4674-HGNUA,0.007153870355186509,BAJO,Tipo de contrato: dos años,Tipo de contrato: dos años | Tipo de contrato: mes a mes | Antigüedad,Two year,DSL,Credit card (automatic),71,89.9,6457.15,0,Yes,Yes
7216-KAOID,0.007047294225258119,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Bank transfer (automatic),41,19.5,798.2,0,Yes,Yes
5057-RKGLH,0.0069360285318588845,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Seguridad en línea: no,Two year,No,Mailed check,9,20.35,191.1,0,Yes,Yes
7515-LODFU,0.0067229066115059985,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Credit card (automatic),69,20.3,1356.3,1,No,No
9588-YRFHY,0.006544841515393199,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Credit card (automatic),49,19.9,1022.6,0,No,No
4376-KFVRS,0.006419150899184981,BAJO,Antigüedad,Antigüedad | Tipo de contrato: dos años | Tipo de contrato: mes a mes,Two year,Fiber optic,Credit card (automatic),72,114.05,8468.2,0,Yes,Yes
3865-ZFZIB,0.006310754433729998,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Seguridad en línea: no,Two year,No,Mailed check,19,19.65,358.15,0,No,No
4302-ZYFEL,0.006261349692620141,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Credit card (automatic),69,20.55,1403.1,0,Yes,Yes
4698-KVLLG,0.006213261985500583,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Credit card (automatic),51,19.6,967.9,1,No,No
3125-RAHBV,0.00609096748739257,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Seguridad en línea: no | Cargo mensual,One year,No,Credit card (automatic),22,20.3,467.15,0,No,No
0608-JDVEC,0.0059477236065353925,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Electronic check,50,19.8,1013.2,0,Yes,No
6340-DACFT,0.005772852976868046,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Credit card (automatic),50,20.55,1070.25,0,Yes,Yes
1926-QUZNN,0.005666585937583144,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Bank transfer (automatic),72,25.25,1841.2,0,Yes,No
4703-MQYKT,0.005654190535242054,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Seguridad en línea: no,Two year,No,Mailed check,21,19.6,390.4,0,No,No
2892-GESUL,0.005514456250086757,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Seguridad en línea: no,Two year,No,Mailed check,18,19.35,309.25,0,Yes,Yes
4277-BWBML,0.005500649188643305,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Bank transfer (automatic),72,19.95,1322.85,0,Yes,Yes
1767-CJKBA,0.005264571577864644,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Mailed check,66,25.1,1697.7,0,No,No
8711-LOBKY,0.005233431192684478,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Mailed check,59,19.85,1188.25,0,Yes,Yes
0123-CRBRT,0.005168534009309358,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,DSL,Mailed check,61,88.1,5526.75,0,Yes,Yes
9339-FIIJL,0.005135263852554715,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,DSL,Bank transfer (automatic),72,85.95,6151.9,0,Yes,No
5296-BFCYD,0.005077680717102941,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Mailed check,46,20.1,936.85,0,Yes,Yes
3982-JGSFD,0.004898286331802928,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Credit card (automatic),36,20.35,695.85,0,No,No
6823-SIDFQ,0.004771245065887026,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Credit card (automatic),28,18.25,534.7,0,No,No
2266-FUBDZ,0.004727879024433631,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Seguridad en línea: no,Two year,No,Mailed check,15,19.35,278.85,0,Yes,Yes
9534-NSXEM,0.004723399254179092,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Seguridad en línea: no | Antigüedad,One year,No,Credit card (automatic),26,20.65,595.5,0,No,No
1927-QEWMY,0.0046865887992470915,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Credit card (automatic),72,20.5,1502.25,0,Yes,No
7632-YUTXB,0.004553989906086211,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Seguridad en línea: no | Antigüedad,One year,No,Mailed check,25,20.05,520.1,0,Yes,Yes
6169-PPETC,0.004473579522858622,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Bank transfer (automatic),35,20.5,759.35,0,Yes,Yes
8717-VCTXJ,0.004380583586728354,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Mailed check,42,19.55,839.4,0,No,No
4785-FCIFB,0.004370540231205185,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Mailed check,61,24.4,1417.9,0,Yes,No
1820-DJFPH,0.00435690191367206,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Bank transfer (automatic),72,24.05,1709.15,0,Yes,Yes
2788-CJQAQ,0.004215844718948176,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Seguridad en línea: no | Servicio de internet: fibra óptica,One year,No,Mailed check,13,19.45,270.2,0,No,No
1705-GUHPV,0.0042044631936174635,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Mailed check,63,24.2,1618.2,0,No,No
2346-LOCWC,0.004173053966354749,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Credit card (automatic),58,20.5,1191.4,0,Yes,Yes
8165-ZJRNM,0.004116645682808153,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Bank transfer (automatic),72,23.75,1679.25,0,Yes,Yes
2632-TACXW,0.004082898347402796,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Bank transfer (automatic),62,23.65,1416.75,0,Yes,No
4742-TXUEX,0.004058171118075696,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Bank transfer (automatic),47,19.3,890.5,0,Yes,Yes
1494-EJZDW,0.0040134882551896775,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Seguridad en línea: no,Two year,No,Mailed check,10,20.15,220.8,0,Yes,Yes
1709-EJDOX,0.003942505267021726,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Mailed check,47,19.75,948.9,0,Yes,Yes
8779-YIQQA,0.003909270798270047,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Seguridad en línea: no | Servicio de internet: fibra óptica,One year,No,Mailed check,21,19.8,350.1,0,Yes,Yes
5774-QPLTF,0.0038962771706675414,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Mailed check,50,20.35,938.95,0,Yes,Yes
0301-FIDRB,0.00374740956626696,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,DSL,Bank transfer (automatic),72,63.8,4684.3,0,Yes,Yes
4086-WITJG,0.0037071555333570037,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Credit card (automatic),71,19.7,1301.1,0,Yes,Yes
2169-RRLFW,0.0035747138864862323,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Credit card (automatic),71,25.6,1888.25,0,Yes,No
1555-HAPSU,0.003571901958472977,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Credit card (automatic),71,23.9,1663.5,0,Yes,Yes
6223-DHJGV,0.0033357940247711305,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Mailed check,42,20.65,958.1,0,No,No
8173-RXAYP,0.003185192041158392,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Seguridad en línea: no,Two year,No,Mailed check,24,19.7,452.55,0,Yes,Yes
7606-BPHHN,0.003150016462327687,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Credit card (automatic),72,19.8,1468.75,0,No,No
2990-IAJSV,0.00312322189416908,BAJO,Tipo de contrato: dos años,Tipo de contrato: dos años | Antigüedad | Tipo de contrato: mes a mes,Two year,DSL,Bank transfer (automatic),72,92.0,6632.75,0,No,No
7649-SIJJF,0.0031232218941690797,BAJO,Tipo de contrato: dos años,Tipo de contrato: dos años | Tipo de contrato: mes a mes | Antigüedad,Two year,DSL,Mailed check,71,80.1,5585.4,0,Yes,No
2320-TZRRH,0.003103245924990161,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Seguridad en línea: no | Servicio de internet: fibra óptica,One year,No,Mailed check,20,19.5,403.15,0,No,No
6418-HNFED,0.003082462811961376,BAJO,Tipo de contrato: dos años,Tipo de contrato: dos años | Tipo de contrato: mes a mes | Antigüedad,Two year,DSL,Credit card (automatic),51,83.25,4089.45,0,Yes,No
9537-JALFH,0.0030518265641018318,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Bank transfer (automatic),69,19.9,1356.7,0,Yes,Yes
8181-YHCMF,0.002939558131805374,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,DSL,Credit card (automatic),68,60.3,4109.0,0,Yes,Yes
3967-KXAPS,0.0028858460687175925,BAJO,Tipo de contrato: dos años,Tipo de contrato: dos años | Tipo de contrato: mes a mes | Antigüedad,Two year,DSL,Credit card (automatic),72,92.3,6719.9,0,Yes,No
4312-KFRXN,0.0028123391144397325,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Mailed check,72,25.4,1710.9,0,Yes,No
3400-ESFUW,0.0027535637226553003,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,DSL,Bank transfer (automatic),55,57.55,3046.4,0,Yes,Yes
6848-HJTXY,0.0027378952637889197,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Credit card (automatic),64,19.45,1208.6,0,Yes,No
8347-GDTMP,0.0027378952637889197,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Credit card (automatic),64,19.45,1225.65,0,Yes,No
3027-YNWZU,0.0026759960630379264,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Credit card (automatic),64,25.0,1584.8,0,Yes,No
1403-GYAFU,0.0026045297867323593,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Credit card (automatic),70,20.05,1360.25,0,Yes,Yes
0962-CQPWQ,0.0026038202901742767,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Bank transfer (automatic),62,20.3,1296.15,0,Yes,Yes
9824-QCJPK,0.002551185427219632,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Mailed check,36,20.0,666.75,0,Yes,No
4955-VCWBI,0.0024570117041523534,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Mailed check,43,20.0,817.95,0,Yes,Yes
3508-VLHCZ,0.0024488226245414743,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,DSL,Credit card (automatic),71,90.55,6239.05,0,Yes,Yes
7717-BICXI,0.002445698079651235,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Mailed check,60,20.55,1205.05,0,Yes,Yes
0769-MURVM,0.0023839678559530292,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,DSL,Bank transfer (automatic),72,65.7,4575.35,0,Yes,Yes
8028-PNXHQ,0.002254616875052778,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Bank transfer (automatic),62,24.25,1424.6,0,Yes,Yes
1166-PQLGG,0.0021228833264265636,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Bank transfer (automatic),72,19.55,1463.45,0,Yes,Yes
4825-FUREZ,0.002115363602988957,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Electronic check,42,20.25,835.5,0,Yes,No
4735-BJKOU,0.0020574151866784157,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Mailed check,40,20.15,804.85,0,No,No
6365-HITVU,0.0015997990105132962,BAJO,Tipo de contrato: dos años,Tipo de contrato: dos años | Tipo de contrato: mes a mes | Antigüedad,Two year,DSL,Credit card (automatic),71,87.25,6328.7,0,Yes,Yes
0174-QRVVY,0.0015031322832501442,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Credit card (automatic),71,25.35,1847.55,0,Yes,Yes
0402-OAMEN,0.0013971890457192871,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Bank transfer (automatic),72,24.45,1709.1,0,Yes,Yes
8735-SDUFN,0.0013634417103139307,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Bank transfer (automatic),72,24.3,1778.7,1,Yes,No
6370-ZVHDV,0.0013634417103139307,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Bank transfer (automatic),61,25.3,1554.9,0,Yes,No
4012-YCFAI,0.0013634417103139307,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,DSL,Mailed check,60,61.35,3766.2,0,Yes,No
0480-KYJVA,0.001187934102519947,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Credit card (automatic),72,24.25,1784.5,0,Yes,Yes
8590-OHDIW,0.0011873603291312643,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Mailed check,38,20.3,749.35,0,Yes,Yes
8224-KDLKN,0.0008136694030011786,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Bank transfer (automatic),72,25.0,1738.9,0,Yes,Yes
0794-YVSGE,0.0006030039395603571,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,No,Bank transfer (automatic),72,20.3,1401.15,0,Yes,Yes
3642-BYHDO,0.0005230843159132672,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Bank transfer (automatic),71,19.9,1389.35,0,Yes,Yes
0625-AFOHS,0.0005230843159132672,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Mailed check,29,20.2,558.8,0,Yes,Yes
2230-XTUWL,0.0004983275824467857,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Mailed check,48,19.55,883.35,0,Yes,Yes
9067-SQTNS,0.00044729677736947193,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Bank transfer (automatic),44,20.6,926.0,0,Yes,Yes
5845-BZZIB,0.00036496210539022533,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Mailed check,35,20.1,655.3,0,Yes,Yes
5380-XPJNZ,0.0002905804998606766,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Mailed check,38,20.05,678.2,0,No,No
1574-DYCWE,0.0002850424817431354,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Mailed check,51,19.95,1028.75,0,Yes,Yes
4962-CHQPW,0.00020925494319934016,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Mailed check,29,19.85,535.05,0,No,Yes
2236-HILPA,0.0001557071621908852,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Credit card (automatic),62,20.65,1218.45,0,Yes,Yes
7205-BAIAD,0.00010886747837248518,BAJO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,No,Bank transfer (automatic),40,20.6,827.3,0,No,No
